key,score
350347,4.682455e-09
491432,9.1634314e-07
139266,0.9994349
256430,0.6846195
409075,0.99951136
360951,0.86186343
187633,0.24402528
98874,4.1015574e-05
181490,0.90603083
40044,0.9963242
555594,0.99999845
280578,0.003108701
528162,0.00022095347
204981,2.586997e-06
17682,0.9998317
74784,0.9999999
194995,0.066042736
381502,9.727815e-09
47963,0.029096985
44226,0.9992592
230286,0.24269354
179095,0.9970505
107048,0.9999145
221509,0.7947876
101210,0.99730515
374912,0.9999906
432655,1.1162098e-09
369136,0.9253876
383742,0.0021503004
319067,0.0013531728
383449,0.0031068143
291339,2.752531e-07
380955,1.0
97369,0.99988544
31279,0.9749806
30346,0.99565625
306019,0.211786
458762,4.3010355e-09
468377,0.99178594
106794,0.99997115
494558,0.93613863
431919,0.9721248
83116,0.9999974
26180,0.99989104
225317,4.3585695e-07
217243,5.0228697e-09
247784,3.6669803e-10
509785,0.99996567
278373,4.2315733e-06
423860,1.807727e-10
249468,3.1044128e-10
237724,0.9977266
42735,1.0
128246,1.0
481822,0.040107403
418860,0.8635272
96369,0.6298037
400841,0.97702116
571986,0.98944235
178191,0.28244257
525372,0.9999989
568962,0.97233903
428405,0.99464995
481473,5.9102167e-06
57662,0.9969812
511568,0.0055020764
249811,0.99999607
104570,0.9999839
281830,1.210295e-06
388622,0.907132
57203,3.0827204e-07
225295,0.99991894
458184,0.003476884
548656,0.9965456
130431,0.99999976
263770,6.949263e-10
146157,0.9752612
546815,0.0014252287
39685,4.3313667e-05
278962,3.891708e-16
334209,0.9999957
34297,0.0053484156
349799,0.99389404
580966,0.00011263025
408662,0.021238528
69462,0.94575536
2356,0.15709893
276744,8.259216e-12
381534,0.88925385
14475,0.0017711172
157664,0.85184133
419178,0.45004493
268461,0.6497784
165930,0.9379893
54263,4.545891e-10
429729,0.0037662922
373652,0.10385451
513202,0.33319125
527200,0.00053685484
572775,0.008711915
49546,0.9999198
461195,0.00032107328
181410,0.9992424
576472,0.00046363263
554942,1.13375885e-10
463189,2.5694175e-05
117788,0.9591022
381704,0.99934787
140108,0.99780375
316400,0.999841
541482,2.4666684e-11
169973,0.7685798
539220,1.4640835e-11
11090,0.0006817455
308006,0.99999964
457903,0.98388493
552834,0.99958843
311791,0.9048448
225367,1.2053675e-08
78046,0.9999999
38993,0.9174507
152381,0.9999778
531196,8.1091575e-06
436930,2.863033e-06
232347,0.9606463
84424,0.9999994
561016,7.1185514e-07
531059,4.8046015e-08
463936,0.39536512
519095,0.00053087476
127634,0.9262945
563167,0.9895279
455108,4.026396e-07
314860,0.99833965
563137,0.11534939
51408,0.99985826
127465,0.9999857
450839,0.97385603
563682,0.9999999
303931,0.0009474601
67153,5.8384144e-06
88079,0.99170685
486215,4.3826138e-05
487389,0.0013157655
31973,0.44615367
306040,0.24173787
523026,1.0
208313,0.9603393
329576,0.6682083
171963,0.9996325
60488,0.009118715
128946,0.9955
39887,0.9958165
90204,0.50632244
567539,1.1111378e-08
219667,0.018942364
359817,3.7152919e-09
293058,5.0210023e-09
110938,0.999997
350388,0.9999901
167043,0.34625196
168779,0.4006074
332757,1.0
152349,0.88340986
522520,6.366747e-06
66252,0.95081466
12808,0.0030524996
383907,0.5763536
567602,1.0
569776,0.709684
267304,2.4296876e-10
290448,0.37746698
478962,0.9993181
455040,0.00019648254
332552,0.9975677
399017,0.06298673
118974,0.43148717
354857,0.030418798
17187,0.9999963
272347,2.3402442e-06
202992,0.96643496
555386,5.201646e-05
415933,0.0033170085
78078,0.9178633
128353,0.38570604
70201,0.99999917
170805,0.99951136
567283,0.9999945
22767,1.0
94206,1.0
389507,1.0
211741,1.0254209e-05
399095,0.03045707
94449,0.9965617
180437,0.9999999
358346,2.2900295e-07
268055,0.99992764
386221,1.0
98156,0.06005711
419458,0.9903238
31288,0.5745838
249598,0.6426665
91668,0.9567318
533643,0.96033216
365656,1.2460077e-14
222863,0.999998
29804,0.98388726
113540,0.9723306
557573,1.0
484527,0.65196204
297268,1.28096005e-08
21195,0.9999927
481542,0.07896947
171670,0.9895347
574831,0.40765882
5610,7.043225e-08
29493,0.98055595
135402,0.00010580543
310682,0.9992741
258969,1.3769788e-17
211390,0.90322256
34108,0.99992096
546487,3.0211952e-06
494621,0.00010708772
27134,0.9999999
13608,0.58453697
287315,0.31429872
215734,1.6766939e-09
417202,0.5950172
471306,1.2914784e-05
405922,0.0048604263
248279,1.5290222e-09
53817,0.999493
258681,1.0
552262,3.9634358e-07
100589,0.0802167
414366,5.2629585e-09
182681,0.07064926
279736,7.476888e-10
455963,3.927208e-09
303993,0.9516438
311544,0.99269366
107815,0.9248947
495774,2.4167546e-06
182033,0.990204
439646,1.3239812e-08
421559,0.0057409904
421359,0.9999734
57337,0.97589433
481596,0.999281
528012,1.4563964e-05
328015,0.9908846
224232,0.9996611
244414,0.45408684
288942,8.5625215e-05
471591,0.44890544
345558,0.96059716
70685,0.3392653
474819,6.4903794e-08
10317,0.0024776445
504220,9.963444e-07
474786,0.99989283
481686,0.9995377
357546,0.99999714
413833,0.99522424
429930,0.2765674
176415,0.99194556
386135,9.96607e-08
416151,6.117296e-05
99993,0.0023407603
482973,9.870997e-06
382338,0.9969614
38428,1.0
406292,6.193978e-08
395771,0.018409142
2007,0.032661863
251450,0.5234452
254669,0.93651557
32157,0.9999199
508721,0.9970822
411843,0.015428383
506262,3.5201356e-05
49078,0.0011973988
222027,0.95946676
573712,1.6770153e-07
200081,0.00014695457
483746,0.034989208
35601,0.9946531
63626,0.9999293
72814,0.009345192
460823,0.010494859
553342,1.0
67361,0.88170886
356771,9.276913e-07
169168,0.99994254
92974,0.9987909
462966,0.93288183
531405,0.9998975
69029,0.99914706
121717,0.00074585516
135240,0.99982053
474978,0.78976876
490462,0.0026959789
492272,0.00552269
54128,0.9918737
505895,8.112104e-06
166478,0.9502254
97115,0.9999999
100423,0.7031822
572584,0.007925143
560471,0.013687282
499419,0.9988606
367497,0.9692899
200396,0.012862627
559729,5.9236047e-09
572778,1.1377153e-06
481329,0.99329305
160716,0.999777
201247,0.00048803596
175158,0.99409604
10788,0.00057072815
133946,0.99993205
318538,0.8276119
298096,1.3820086e-11
68367,0.59186745
41297,0.007379285
266772,5.024196e-15
468208,0.00018452608
30904,0.3550255
123875,0.0062059634
434713,0.9980318
324630,0.9999914
19906,0.9997992
138723,0.9993537
551527,0.9999975
405046,0.6382251
72384,0.76224065
197616,0.00027535026
542594,7.5779616e-07
491954,0.01881784
578356,5.9386133e-07
94724,0.99948597
8472,0.00015835768
192653,0.98078614
270111,2.4887685e-13
134367,0.013770144
313415,0.6893135
17077,0.99476826
465267,1.5240288e-06
547902,8.297225e-06
45649,0.9998512
423863,3.266267e-10
311126,0.8404146
171975,0.30629426
489284,0.00015305485
477521,0.9839129
329361,8.685771e-05
234889,0.99951994
400306,0.7835979
151498,0.005002206
132783,0.2338731
407149,0.011511431
403331,0.9998857
529487,0.99881613
259782,0.002948581
563990,2.7388587e-05
33798,0.9940347
355889,0.0001648418
413564,0.008881188
276701,4.1983975e-13
373158,0.999762
157289,0.42032936
178929,0.39820158
565555,0.9975805
220485,0.9998286
86864,0.99217635
435268,1.1840053e-12
82286,0.9878136
215758,0.00019251529
498116,0.03064611
522929,0.5613776
364278,0.9979911
553991,1.3782683e-06
534919,0.9210991
6748,0.00032582422
163825,0.99997866
321768,0.9999896
150900,0.004505864
514541,2.846038e-06
514104,2.3062492e-08
409341,6.7646497e-06
214766,0.9710424
262848,0.13821335
410516,2.0430505e-05
380525,0.0009858885
126703,0.9999988
467099,1.297778e-13
221419,1.598902e-10
405406,4.7129297e-12
442806,0.9999993
387974,0.20772254
486876,0.80780685
74179,0.010956497
166597,0.99981564
248786,2.506157e-08
330107,0.46850958
361713,0.57903767
154186,0.98789704
433283,0.9176078
272294,1.8757389e-13
350748,0.0020706868
203506,0.00038705248
541801,0.22659785
410118,0.019445535
233811,0.35367924
87149,0.7200351
322724,0.94988775
223900,0.99982554
70020,1.0
279367,0.95175546
464270,0.065378025
335454,2.0466576e-14
569009,0.99999774
431149,0.757902
276340,6.0151266e-05
514365,2.4378416e-05
31449,0.9999958
429068,3.3307093e-09
199784,0.04062946
279461,3.205705e-08
42943,0.99990225
491121,0.6365227
424955,1.7065277e-10
495272,5.316584e-06
501152,0.0011536189
484074,0.011377451
526709,1.0478668e-06
444481,0.9766764
200782,0.20177779
112645,0.97914964
315449,0.98525804
454167,2.9980424e-07
203772,6.564364e-06
436046,0.73661274
248111,0.9884517
249038,0.38328108
246658,2.7894107e-13
120813,0.99979824
462900,0.9919228
373552,0.018431101
500297,0.01597203
319076,1.9958556e-05
399918,0.9007896
141762,0.9596227
210488,0.99997926
416674,0.9989255
305012,0.9731461
253051,2.8391824e-07
180537,0.00039160572
413680,3.3300502e-08
330792,4.3663527e-05
74775,0.999076
475995,0.5453783
325819,1.6241424e-05
102683,0.9996563
388408,0.00021322965
100969,0.96209705
462595,1.6815147e-05
427914,0.9867972
157165,0.07988303
494625,3.4160504e-07
551794,2.6567519e-11
16480,0.0052318135
93074,0.9999974
173970,0.90244704
397801,3.207546e-08
320089,3.9169346e-10
498464,3.6080446e-06
516892,0.9999995
502208,0.034500923
543731,4.5426408e-05
172578,0.9655624
510985,0.00076106004
222467,0.989223
215879,0.96753794
308418,0.5383143
114565,0.9980051
110356,0.98409826
192360,1.4046847e-05
484921,3.1898625e-07
267511,0.5528359
1780,2.5627784e-05
360988,1.3715022e-07
368868,0.02975359
330168,0.97502315
58493,0.7932181
508958,0.0012593091
498384,0.99999964
287282,3.860293e-06
500728,0.99939847
445317,0.9938438
484267,0.1314
41138,0.999998
156891,0.9999268
272823,4.4384583e-06
177536,0.14435914
123898,0.9923401
313849,0.48173657
9742,4.2944506e-10
40255,0.80255926
257187,0.55394185
563969,0.6697621
162112,0.93263274
209255,0.037011974
11112,0.0001524639
235028,1.5450056e-16
75616,0.9997578
435886,1.6878617e-11
256459,0.99987507
156272,0.09074011
274255,0.0948483
277661,0.99999964
251099,0.99990726
276610,6.8982765e-05
403811,0.0013657705
50605,0.95938313
430840,0.03731643
512393,8.68715e-06
105682,0.9802659
343000,0.9998443
34449,0.9754032
170264,0.6590463
47867,1.0
6637,0.12915263
227876,0.997729
392372,0.9617914
393687,5.2263567e-06
481508,0.6942252
52103,0.9999294
77653,0.9999999
572510,3.862267e-05
267603,0.9996376
435951,0.00906604
172871,0.9013738
317627,0.7390197
228036,0.9992587
52009,0.9887841
165411,0.89575654
135962,0.99986327
350513,0.95910287
286325,0.0061355648
106371,0.99870133
373825,0.09472647
194090,1.8282928e-14
102760,0.96028465
308596,0.95788217
511384,0.00057553255
470062,0.0005198021
435046,0.11364247
87196,0.99999976
75181,0.99825376
12817,6.269831e-10
103218,0.8733
195711,0.0040496523
110932,1.0
350010,0.34031317
523561,0.15253957
258101,0.00017111328
515072,6.033393e-08
237068,0.999907
24240,0.94666183
261100,3.015947e-08
273324,1.0497016e-11
420041,1.2191374e-05
155840,0.9767859
26687,1.0
393203,0.096669234
183502,0.008926764
287599,1.0112355e-12
169587,0.9995383
385200,0.0014998434
34058,0.9984742
387196,7.866754e-06
243333,0.99997854
197846,0.001327701
527601,1.5661117e-05
427515,0.004919725
248301,1.6014055e-09
572386,2.6030154e-08
5502,0.018095557
313430,0.8179343
317661,0.9954833
69431,0.18575801
197632,0.9378711
388876,1.0
533701,0.01481104
472205,0.99991524
175830,1.0
329941,0.95195085
196779,0.9999665
169369,0.99768627
419826,0.00029873554
536353,0.061483983
309395,0.9076579
38498,0.99246055
549779,0.99999976
534344,0.102307096
202340,0.0014495703
417791,0.9992918
207704,5.467649e-05
244768,0.9976253
447783,3.296283e-05
377949,0.99981993
273533,0.9999635
522342,0.72508246
38465,0.9999721
563894,0.9566923
46357,0.02549598
495313,5.543355e-09
186567,0.96835035
376960,0.9999993
302041,0.973484
520027,0.9871389
269859,0.044755086
253803,3.0439654e-07
49486,0.99934596
305104,0.9999907
55722,0.081834584
376556,0.16371356
162493,0.50762653
203508,3.094045e-05
277018,0.93873256
435981,1.6836286e-13
130343,0.00101139
173341,0.812181
17335,0.56569976
333363,7.9246293e-10
222202,7.387807e-10
243174,0.99707866
268680,5.7150777e-09
504393,0.9736275
338906,0.005028991
1306,1.9457012e-08
441841,0.10154525
405218,1.3053355e-05
390592,3.8981957e-11
364923,0.26061898
418228,0.9648519
190920,0.86908245
164187,0.06675471
132885,0.013986235
338176,0.433052
551913,1.0
140036,0.9020703
287112,3.571103e-12
353454,0.99991167
274766,0.14300142
274077,0.07386527
94810,0.38761893
19040,0.99979395
422473,0.99999917
445521,0.0011817733
150206,0.70972425
462854,0.0023802617
61973,0.45564577
483441,0.0031057885
191241,0.080707125
379359,0.0746478
497845,0.68423235
270142,2.5368524e-10
343869,0.98874086
85962,0.0062418627
507978,7.3906605e-08
352654,0.9984112
150535,0.999835
48437,0.9939726
458351,0.004372127
177094,0.24662378
28260,0.9999863
476013,0.9999999
496572,0.017182127
160290,0.07995502
166370,0.062341712
360297,0.7876775
291278,2.7515288e-09
175859,0.0016991306
194247,0.02846783
513438,1.33952335e-05
153756,0.061415784
423540,0.999995
464116,5.3719946e-06
477622,2.2783685e-07
137451,0.9999305
309810,0.00040264122
539706,0.0080562355
457542,6.7893825e-07
59967,0.99905044
163757,0.90459967
135585,0.9580083
124573,0.99954045
243053,1.1557183e-11
246224,0.02877993
58969,1.0
6636,0.5533879
431601,2.1371226e-05
154594,0.98794824
101009,0.9999999
488556,0.003088328
511160,1.0881635e-08
138210,0.9998466
48620,0.99969804
220722,5.6680324e-07
7846,0.037020598
247693,1.1634562e-07
323790,0.00028919533
144258,0.30491677
338394,0.9996394
347991,0.14042333
146180,0.99963856
447116,6.2778e-10
536723,7.0315114e-06
320998,0.0011511161
149803,0.1657973
131640,0.9864553
121518,0.98614144
514624,1.3492286e-09
327259,0.02264209
550860,3.402894e-05
182975,0.0004930445
118172,0.99954224
433670,0.002613761
428916,0.30498403
287828,4.6289033e-06
149390,1.0
394524,1.2352057e-10
443014,0.9952114
156350,0.9934429
499864,0.049281016
199216,0.42434782
472598,0.017835477
132296,0.9693736
96648,0.20150086
541526,3.2915928e-08
510722,1.5762502e-09
328514,0.99999905
187057,0.20309049
497602,0.24734244
198542,0.9413954
101410,0.00015013931
124650,0.99993956
314966,6.9924205e-10
262276,1.30043405e-17
194204,0.0051849117
221273,0.99999905
482369,0.00070805044
30300,1.0
521966,0.0011424941
331733,0.0021217857
486774,0.00090710964
346235,0.79296327
512725,0.9823184
556861,1.6373028e-10
221318,0.9973465
117511,0.94014674
498996,0.99876213
428911,0.99263436
71981,0.03303547
327964,4.1276824e-05
416891,2.817364e-05
112833,0.9999658
220839,0.9264795
315614,0.0009968346
13205,2.4052604e-06
530361,1.622899e-05
531795,0.98225296
20072,0.676483
440310,0.24595197
273774,8.652609e-09
536819,0.9834695
285697,0.842101
456294,0.0018085421
425762,0.9996141
23591,0.4503169
401218,4.5131348e-08
529825,3.094224e-06
170406,0.0010463982
51979,0.9996834
448644,5.3488575e-06
497656,0.8357486
125135,0.9871322
547373,0.4608219
175701,0.9445034
41277,0.11176354
473597,0.46567866
431309,0.17692737
356460,4.745269e-11
144485,0.99997985
411410,6.9413663e-06
279414,0.027995411
367440,0.9878131
57852,0.9619735
518852,0.9999974
533962,6.868487e-13
495033,0.9694763
446328,0.1855526
308556,0.97990566
264367,0.7809818
542719,1.0024949e-05
489278,1.2562089e-06
223732,0.98489165
366582,1.0
418155,0.004417057
59593,2.3030985e-05
303088,0.9841484
22365,0.98761904
553789,2.2794206e-11
575202,1.5120454e-08
475791,2.4215529e-11
201580,0.46803254
458315,0.00016575074
573112,5.9450798e-08
84770,0.94346845
53331,0.96282005
107929,0.043940403
331986,0.00027203088
193414,0.00062369916
561326,2.0803067e-07
385042,0.01795283
281813,5.4061506e-09
557692,0.99128014
33947,0.9999305
252149,0.30297673
174841,0.30749902
377599,1.0
419441,0.99542636
311744,0.9995377
98345,0.0035581682
394019,0.9999962
135883,0.9773876
125216,0.0006938626
184894,0.99881446
64655,6.022916e-05
210410,0.049296923
13751,0.0064972113
823,0.0019756283
188846,0.2277673
112938,0.70645916
417453,6.124374e-08
438219,0.029002585
31119,0.0033059039
548097,0.99311006
23547,0.9999994
496987,0.0007822333
216753,0.7982872
231214,0.9451487
334762,4.0810417e-09
306629,0.032465346
431494,1.4295439e-06
178889,0.0011458091
354505,0.6896998
529861,0.001513439
357980,6.5172753e-06
69342,0.99715686
313750,4.185693e-09
166266,2.2663251e-05
131910,0.9999993
448342,0.63548195
280400,2.9600194e-05
553812,0.052819017
514372,4.151787e-10
240624,7.1939553e-06
386286,0.9999999
569848,0.9847416
43033,0.99283326
484829,0.99999964
178583,1.0
75487,0.025423031
86672,0.13978134
437389,3.902442e-08
388803,0.9999999
462626,5.017194e-06
347761,5.6519217e-05
355625,0.0015397767
96073,0.99999547
176655,0.999928
514917,0.0026928575
270251,1.3689989e-14
291733,2.5567038e-11
317754,0.0062555573
532803,6.039958e-15
97515,0.30217564
499334,0.37900278
420431,2.9866893e-08
35776,7.91856e-05
194751,0.97347826
514897,0.0011532783
478955,0.7776226
337722,1.0
553274,0.0062794555
113173,0.9999933
264976,0.0005197003
474465,6.426753e-08
349814,0.95514125
261955,0.026293444
522303,0.003419841
48222,0.9999993
359759,0.74458426
84903,1.0
86328,0.9999355
445114,2.0166546e-09
403943,0.56025606
537009,9.6755924e-05
261274,1.2493959e-07
50588,0.9999968
17666,0.26765648
498030,0.93675727
271931,0.00020297708
44122,0.14396858
437373,9.707116e-12
27662,0.9950789
314752,0.17354028
465962,0.87142164
107409,0.99999964
362008,0.9982692
80935,0.6911635
286992,3.223576e-13
373450,0.7997794
86039,0.99995875
340652,0.9991978
154030,0.01982083
190028,0.95956343
517176,3.1467237e-06
558547,1.0
367224,0.1329486
520806,0.9991035
538829,0.9465233
259880,0.87746304
485803,0.99990535
533438,8.532419e-08
214158,0.9320301
448025,2.4373659e-09
307096,0.93179184
568088,0.9325892
94031,0.99999917
242946,0.99917275
572632,0.0008632314
51583,0.024905633
8863,0.009446818
477986,0.99886835
458167,0.00418715
318494,0.98471504
222357,0.9999989
130311,1.0
313367,0.0102842385
58464,0.8534064
481109,0.99924314
201486,5.050053e-10
488141,0.00038198518
17878,0.04908561
463889,0.9908375
344525,0.97174317
25298,0.9999857
298627,3.969243e-13
526430,5.2869434e-17
312332,0.99999917
434055,1.6718901e-10
72503,0.00022226648
357666,1.6543018e-09
181012,0.29632658
470618,0.9998913
149012,0.14883772
295245,0.64101595
99954,0.99805945
128456,0.9999629
402460,0.0034053964
248355,4.1941664e-08
346441,0.97764677
496764,0.44941318
125978,0.9238399
411474,0.00013099257
533095,1.5448631e-10
383119,5.2740616e-05
338559,0.0005217815
144235,0.44413695
262753,6.9808857e-07
446754,7.9173975e-07
164664,0.19780576
212398,7.37067e-08
309914,0.4947245
49797,8.8405847e-07
113872,0.6987355
472566,9.489032e-09
83019,1.0
299640,0.9990722
96864,0.9997049
328609,1.2092158e-07
515926,0.9996263
73640,1.0
169943,0.9539997
137876,0.00090454717
334491,0.21100274
409958,3.843136e-05
296795,0.000118553166
2034,7.1639474e-06
409287,0.0028667294
374049,0.99968266
134873,0.9950364
505552,3.235907e-14
28941,0.9143578
414503,0.037080005
393697,0.5451203
159131,0.9747099
187267,0.00015875229
282033,2.1196609e-05
532811,8.858418e-07
468455,0.9983158
248703,0.97473335
165071,0.9996464
579372,5.2891587e-06
441072,1.3340324e-11
444270,1.3158116e-05
247595,0.9998155
111704,0.47635755
579835,0.07987744
49986,0.9167409
576482,2.9421824e-05
335880,0.99871564
3503,7.0525e-08
123377,0.4560522
546503,0.053596858
147532,0.99951136
410617,0.02624581
57639,0.9945095
47025,0.9965475
450216,8.9911583e-07
273585,0.19898531
345724,0.9709161
190036,0.84378785
259894,0.9765069
379513,2.6594034e-11
556575,0.9990829
298110,1.0262243e-06
319669,0.0021274914
83727,1.0
536060,0.14751114
243955,1.4746908e-12
511354,0.00015738809
436717,0.0002740102
303080,0.9176731
430872,0.20064174
47237,0.9971168
183432,4.3268064e-06
308459,0.0036676235
121389,0.9999987
286516,4.721433e-06
197152,0.99722207
265923,1.752718e-05
168509,0.003853489
335535,5.0577904e-15
223244,0.9972102
520841,6.848325e-07
456771,0.0007821129
176731,0.010222888
389403,0.00013183338
383386,9.423024e-12
437970,2.0225435e-10
116891,0.6479862
410496,3.888729e-05
96338,0.95933014
523624,0.2373756
527766,0.99990773
296319,2.375386e-07
357393,1.2496147e-08
421697,0.07744269
87652,0.16955431
217169,0.9987293
36686,0.9998671
362048,0.16300106
65667,0.9992378
453174,0.00030451312
36461,0.99999356
368349,0.18026297
348785,0.010157071
518925,0.9961659
220663,0.0006093378
2480,0.006670169
239019,0.44438738
130714,3.3192093e-05
452107,1.6012222e-09
286689,0.0015473069
573951,0.00032876444
502358,0.9995796
342461,1.8184222e-07
301837,0.00024604768
500630,0.9999993
107096,0.9441404
185404,0.025922539
15383,0.9484578
268790,0.002432936
391759,0.9679603
82012,0.99972373
188040,0.3628157
67999,0.9949077
425860,1.8763072e-06
243921,0.13087504
80769,0.98183596
21975,0.60703534
208779,3.3065375e-05
491266,0.8458263
282750,0.99998164
359177,0.10440005
544211,0.992301
505780,5.986874e-06
38532,4.261417e-08
245899,0.9999943
129285,0.9991041
571913,0.6909452
79000,0.9999894
338000,0.018710239
198402,0.06313552
357291,0.0011101807
395920,0.9999424
110266,4.8165624e-05
415433,0.040576097
448817,0.9984182
125786,0.5123577
302870,0.004974423
413415,0.0051281257
102676,0.98112375
380527,0.012185664
135246,0.99917704
77799,0.98810893
398573,0.761712
96292,0.9999472
168900,3.138509e-06
205691,0.00071690435
319649,0.978704
387330,1.8850656e-07
255415,0.48675063
165788,0.22735238
156167,0.9990589
495358,1.5522271e-06
229152,3.63282e-10
58365,1.0
493775,0.99755245
442995,6.57609e-05
53649,0.19573607
253106,2.4996179e-11
420278,5.8005306e-12
121203,0.91009474
286181,0.16246547
215099,0.99993885
250728,2.4360284e-12
415180,0.8161379
528934,0.00013405853
435374,0.0003484612
280343,6.1103196e-07
557769,5.1430214e-07
397835,0.954879
192974,0.25633547
148209,0.23053421
530664,4.4800302e-07
542051,0.012314756
439184,0.001090255
530495,1.0
212800,0.006640194
500495,0.9531442
178886,0.06371297
267153,9.431241e-08
501084,0.0004175205
576586,1.5969146e-05
472477,0.00015297795
78183,0.999271
513851,1.5225296e-06
23626,0.9999994
351728,0.99253416
316086,0.014393277
254416,0.0003065957
158845,0.91156507
258043,1.8097338e-11
497476,0.44130945
44063,1.0
330867,0.5823328
165190,0.26378772
503887,0.000667749
173939,0.99936885
178190,0.15747412
175358,0.49190554
238275,0.0013391025
163069,0.9225559
37304,0.98006105
560161,0.7353491
415112,0.0012054667
527028,0.00085719716
297304,1.6534855e-12
1014,0.21380368
461199,0.00011806716
451235,0.011717198
173551,0.0005680819
342032,0.9991749
394891,0.9241969
178856,0.9941303
19133,0.99779487
138768,0.84859484
477857,0.9846334
559246,0.9999685
557051,9.519264e-10
238217,0.0005589022
551255,3.7822468e-07
386502,0.44708088
243704,0.9823016
511987,1.0575926e-05
578624,1.2860085e-07
382437,0.0013366414
120469,0.8925189
29508,0.9932115
223483,1.8281089e-13
544765,4.87559e-05
296071,9.776008e-07
